Date and time	Latitude	Longitude	Speed (km/h)	Altitude (m)
2016/03/19 	12:12:28	43.274247	-116.663078	20.60	1012.00
2016/03/19 	12:12:33	43.273998	-116.662822	28.40	1008.00
2016/03/19 	12:12:38	43.273713	-116.662530	25.40	1005.00
2016/03/19 	12:12:43	43.273513	-116.662258	23.20	1003.00
2016/03/19 	12:12:48	43.273325	-116.661995	21.90	1000.00
2016/03/19 	12:12:53	43.273072	-116.661908	24.10	999.00
2016/03/19 	12:12:58	43.272705	-116.661745	31.70	1003.00
2016/03/19 	12:13:03	43.272480	-116.661327	33.90	1005.00
2016/03/19 	12:13:09	43.271958	-116.661048	39.40	1006.00
2016/03/19 	12:13:14	43.271492	-116.660957	39.10	1009.00
2016/03/19 	12:13:19	43.270962	-116.660798	42.70	1011.00
2016/03/19 	12:13:25	43.270453	-116.660578	33.20	1011.00
2016/03/19 	12:13:30	43.270067	-116.660385	31.70	1011.00
2016/03/19 	12:13:35	43.269718	-116.660215	24.20	1011.00
2016/03/19 	12:13:41	43.269305	-116.660018	34.79	1011.00
2016/03/19 	12:13:46	43.268910	-116.659823	33.70	1011.00
2016/03/19 	12:13:52	43.268598	-116.659683	14.30	1011.00
2016/03/19 	12:13:57	43.268400	-116.659567	21.00	1013.00
2016/03/19 	12:14:02	43.268108	-116.659433	28.00	1013.00
2016/03/19 	12:14:07	43.267768	-116.659273	28.40	1013.00
2016/03/19 	12:14:13	43.267348	-116.659077	35.70	1014.00
2016/03/19 	12:14:19	43.266922	-116.658848	31.20	1015.00
2016/03/19 	12:14:24	43.266602	-116.658680	26.90	1018.00
2016/03/19 	12:14:29	43.266270	-116.658595	31.90	1018.00
2016/03/19 	12:14:34	43.265803	-116.658630	38.10	1016.00
2016/03/19 	12:14:39	43.265405	-116.658670	30.90	1016.00
2016/03/19 	12:14:44	43.264982	-116.658677	31.70	1014.00
2016/03/19 	12:14:49	43.264647	-116.658680	21.30	1013.00
2016/03/19 	12:14:55	43.264270	-116.658695	26.40	1009.00
2016/03/19 	12:15:00	43.263970	-116.658533	23.70	1009.00
2016/03/19 	12:15:06	43.263687	-116.658100	36.00	1008.00
2016/03/19 	12:15:11	43.263387	-116.657635	30.80	1009.00
2016/03/19 	12:15:16	43.263117	-116.657230	38.79	1011.00
2016/03/19 	12:15:22	43.262803	-116.656808	25.50	1012.00
2016/03/19 	12:15:28	43.262487	-116.656537	21.00	1010.00
2016/03/19 	12:15:34	43.262237	-116.656257	25.00	1010.00
2016/03/19 	12:15:39	43.262005	-116.656022	26.90	1011.00
2016/03/19 	12:15:44	43.261668	-116.655745	33.50	1011.00
2016/03/19 	12:15:49	43.261357	-116.655465	27.30	1011.00
2016/03/19 	12:15:54	43.261057	-116.655200	32.10	1010.00
2016/03/19 	12:15:59	43.260725	-116.654875	29.20	1012.00
2016/03/19 	12:16:05	43.260378	-116.654565	23.40	1011.00
2016/03/19 	12:16:10	43.260075	-116.654318	33.20	1008.00
2016/03/19 	12:16:16	43.259673	-116.653892	30.20	1007.00
2016/03/19 	12:16:21	43.259393	-116.653727	20.20	1007.00
2016/03/19 	12:16:26	43.259253	-116.653677	9.90	1007.00
2016/03/19 	12:16:31	43.259183	-116.653450	16.20	1008.00
2016/03/19 	12:16:37	43.259038	-116.653308	11.90	1010.00
2016/03/19 	12:16:42	43.258955	-116.653220	10.50	1013.00
2016/03/19 	12:16:47	43.258847	-116.653062	14.90	1014.00
2016/03/19 	12:16:52	43.258690	-116.652770	28.50	1018.00
2016/03/19 	12:16:57	43.258447	-116.652468	23.70	1021.00
2016/03/19 	12:17:02	43.258142	-116.652112	42.60	1025.00
2016/03/19 	12:17:07	43.257870	-116.651655	26.70	1029.00
2016/03/19 	12:17:12	43.257703	-116.651115	35.29	1033.00
2016/03/19 	12:17:17	43.257628	-116.650618	29.40	1036.00
2016/03/19 	12:17:22	43.257522	-116.650080	32.70	1039.00
2016/03/19 	12:17:27	43.257400	-116.649478	38.50	1041.00
2016/03/19 	12:17:33	43.257325	-116.648983	17.20	1044.00
2016/03/19 	12:17:38	43.257380	-116.648775	8.90	1043.00
2016/03/19 	12:17:43	43.257428	-116.648625	11.90	1042.00
2016/03/19 	12:17:48	43.257492	-116.648402	16.10	1040.00
2016/03/19 	12:17:53	43.257562	-116.648095	22.10	1037.00
2016/03/19 	12:17:58	43.257625	-116.647775	16.89	1035.00
2016/03/19 	12:18:03	43.257693	-116.647415	27.40	1030.00
2016/03/19 	12:18:09	43.257577	-116.646867	28.30	1023.00
2016/03/19 	12:18:14	43.257262	-116.646777	19.80	1021.00
2016/03/19 	12:18:19	43.256927	-116.646737	36.10	1023.00
2016/03/19 	12:18:24	43.256525	-116.646607	29.10	1025.00
2016/03/19 	12:18:29	43.256237	-116.646758	23.80	1027.00
2016/03/19 	12:18:34	43.256153	-116.647178	26.30	1030.00
2016/03/19 	12:18:39	43.255965	-116.647450	23.30	1035.00
2016/03/19 	12:18:45	43.255607	-116.647508	24.60	1038.00
2016/03/19 	12:18:50	43.255328	-116.647335	28.10	1042.00
2016/03/19 	12:18:55	43.255042	-116.647232	26.20	1044.00
2016/03/19 	12:19:00	43.254690	-116.647222	31.40	1041.00
2016/03/19 	12:19:05	43.254347	-116.647153	24.90	1041.00
2016/03/19 	12:19:10	43.254055	-116.647227	22.20	1040.00
2016/03/19 	12:19:15	43.253787	-116.647308	20.60	1040.00
2016/03/19 	12:19:20	43.253550	-116.647397	20.20	1040.00
2016/03/19 	12:19:25	43.253195	-116.647597	31.90	1039.00
2016/03/19 	12:19:30	43.252890	-116.647800	30.20	1038.00
2016/03/19 	12:19:36	43.252385	-116.648140	45.30	1032.00
2016/03/19 	12:19:41	43.252025	-116.648373	14.40	1030.00
2016/03/19 	12:19:46	43.251832	-116.648483	21.00	1028.00
2016/03/19 	12:19:51	43.251528	-116.648650	27.80	1027.00
2016/03/19 	12:19:56	43.251195	-116.648863	32.20	1026.00
2016/03/19 	12:20:01	43.250825	-116.649122	33.20	1027.00
2016/03/19 	12:20:06	43.250518	-116.649332	22.80	1028.00
2016/03/19 	12:20:12	43.250188	-116.649612	27.50	1026.00
2016/03/19 	12:20:18	43.249947	-116.649747	5.20	1027.00
2016/03/19 	12:20:24	43.249805	-116.649830	21.00	1030.00
2016/03/19 	12:20:29	43.249522	-116.650037	34.50	1035.00
2016/03/19 	12:20:34	43.249238	-116.650248	19.20	1039.00
2016/03/19 	12:20:40	43.248923	-116.650398	32.29	1041.00
2016/03/19 	12:20:45	43.248492	-116.650678	36.60	1044.00
2016/03/19 	12:20:50	43.248152	-116.650913	24.80	1048.00
2016/03/19 	12:20:55	43.247912	-116.651073	20.39	1051.00
2016/03/19 	12:21:01	43.247637	-116.651338	24.10	1056.00
2016/03/19 	12:21:06	43.247413	-116.651563	20.39	1059.00
2016/03/19 	12:21:11	43.247220	-116.651775	19.39	1062.00
2016/03/19 	12:21:16	43.246990	-116.651988	24.50	1064.00
2016/03/19 	12:21:21	43.246725	-116.652205	25.20	1067.00
2016/03/19 	12:21:26	43.246458	-116.652410	21.20	1069.00
2016/03/19 	12:21:31	43.246260	-116.652552	15.90	1073.00
2016/03/19 	12:21:36	43.246082	-116.652705	15.70	1078.00
2016/03/19 	12:21:41	43.245913	-116.652843	16.89	1083.00
2016/03/19 	12:21:46	43.245732	-116.653000	16.70	1087.00
2016/03/19 	12:21:51	43.245498	-116.653143	23.90	1092.00
2016/03/19 	12:21:56	43.245158	-116.653363	31.50	1097.00
2016/03/19 	12:22:01	43.244927	-116.653717	25.80	1103.00
2016/03/19 	12:22:06	43.244740	-116.654075	24.90	1108.00
2016/03/19 	12:22:11	43.244537	-116.654413	24.90	1112.00
2016/03/19 	12:22:16	43.244343	-116.654673	19.60	1117.00
2016/03/19 	12:22:22	43.244112	-116.654923	20.00	1121.00
2016/03/19	12:22:27	43.243892	-116.654985	16.39	1123.00
2016/03/19 	12:22:32	43.243737	-116.654735	23.60	1124.00
2016/03/19 	12:22:37	43.243652	-116.654315	27.10	1123.00
2016/03/19 	12:22:42	43.243558	-116.653825	31.50	1121.00
2016/03/19 	12:22:47	43.243457	-116.653283	33.50	1119.00
2016/03/19 	12:22:52	43.243350	-116.652702	35.10	1117.00
2016/03/19 	12:22:57	43.243235	-116.652130	32.40	1115.00
2016/03/19 	12:23:02	43.243135	-116.651667	22.00	1114.00
2016/03/19 	12:23:07	43.242950	-116.651443	25.70	1113.00
2016/03/19 	12:23:13	43.242593	-116.651218	22.30	1113.00
2016/03/19 	12:23:18	43.242348	-116.651062	28.70	1113.00
2016/03/19 	12:23:24	43.241968	-116.650800	19.80	1113.00
2016/03/19 	12:23:29	43.241765	-116.650653	22.20	1113.00
2016/03/19 	12:23:35	43.241442	-116.650428	25.40	1112.00
2016/03/19 	12:23:40	43.241177	-116.650292	22.70	1112.00
2016/03/19 	12:23:45	43.240845	-116.650310	28.70	1113.00
2016/03/19 	12:23:50	43.240503	-116.650343	26.00	1114.00
2016/03/19 	12:23:55	43.240152	-116.650373	29.90	1114.00
2016/03/19 	12:24:00	43.239793	-116.650403	28.10	1115.00
2016/03/19 	12:24:06	43.239358	-116.650423	29.90	1115.00
2016/03/19 	12:24:11	43.238927	-116.650455	35.00	1116.00
2016/03/19 	12:24:16	43.238482	-116.650493	34.79	1116.00
2016/03/19 	12:24:22	43.237995	-116.650550	30.20	1115.00
2016/03/19 	12:24:27	43.237605	-116.650583	31.50	1113.00
2016/03/19 	12:24:32	43.237202	-116.650702	35.00	1111.00
2016/03/19 	12:24:37	43.236815	-116.650965	35.79	1110.00
2016/03/19 	12:24:42	43.236453	-116.651198	27.90	1108.00
2016/03/19 	12:24:47	43.236132	-116.651442	31.20	1105.00
2016/03/19 	12:24:52	43.235810	-116.651608	18.39	1107.00
2016/03/19 	12:24:57	43.235547	-116.651733	25.60	1110.00
2016/03/19 	12:25:03	43.235152	-116.651962	31.00	1114.00
2016/03/19 	12:25:08	43.234798	-116.652207	31.60	1118.00
2016/03/19 	12:25:13	43.234373	-116.652542	53.60	1120.00
2016/03/19 	12:25:18	43.233893	-116.652920	36.00	1123.00
2016/03/19 	12:25:23	43.233498	-116.653220	36.20	1126.00
2016/03/19 	12:25:28	43.233065	-116.653570	43.60	1129.00
2016/03/19 	12:25:33	43.232687	-116.653870	26.70	1132.00
2016/03/19 	12:25:38	43.232400	-116.654107	25.50	1135.00
2016/03/19 	12:25:43	43.232158	-116.654377	26.00	1138.00
2016/03/19 	12:25:48	43.231990	-116.654797	27.70	1140.00
2016/03/19 	12:25:54	43.231805	-116.655368	29.30	1143.00
2016/03/19 	12:25:59	43.231703	-116.655705	18.80	1146.00
2016/03/19 	12:26:04	43.231590	-116.656082	27.80	1148.00
2016/03/19 	12:26:09	43.231467	-116.656527	26.00	1151.00
2016/03/19 	12:26:14	43.231260	-116.656787	24.50	1152.00
2016/03/19 	12:26:19	43.230982	-116.656907	24.50	1149.00
2016/03/19 	12:26:25	43.230550	-116.657125	36.60	1142.00
2016/03/19 	12:26:30	43.230185	-116.657407	28.00	1143.00
2016/03/19 	12:26:35	43.229877	-116.657778	38.50	1145.00
2016/03/19 	12:26:40	43.229698	-116.658285	26.80	1147.00
2016/03/19 	12:26:45	43.229393	-116.658400	18.80	1149.00
2016/03/19 	12:26:50	43.229135	-116.658265	21.20	1150.00
2016/03/19 	12:26:55	43.228877	-116.658203	22.40	1150.00
2016/03/19 	12:27:00	43.228562	-116.658055	30.30	1152.00
2016/03/19 	12:27:06	43.228123	-116.657840	32.79	1149.00
2016/03/19 	12:27:11	43.227730	-116.657655	32.00	1147.00
2016/03/19 	12:27:16	43.227378	-116.657493	28.90	1146.00
2016/03/19 	12:27:22	43.226940	-116.657290	31.10	1142.00
2016/03/19 	12:27:27	43.226445	-116.657143	42.00	1140.00
2016/03/19 	12:27:32	43.225997	-116.656968	48.40	1142.00
2016/03/19 	12:27:37	43.225520	-116.656653	25.90	1144.00
2016/03/19 	12:27:42	43.225257	-116.656492	30.40	1146.00
2016/03/19 	12:27:47	43.224983	-116.656312	20.30	1149.00
2016/03/19 	12:27:52	43.224715	-116.656128	33.70	1152.00
2016/03/19 	12:27:57	43.224315	-116.655822	29.70	1156.00
2016/03/19 	12:28:02	43.224052	-116.655635	19.89	1160.00
2016/03/19 	12:28:07	43.223815	-116.655470	22.30	1161.00
2016/03/19 	12:28:12	43.223597	-116.655367	18.30	1159.00
2016/03/19 	12:28:17	43.223402	-116.655282	14.00	1157.00
2016/03/19 	12:28:22	43.223227	-116.655210	14.50	1155.00
2016/03/19 	12:28:27	43.223080	-116.655163	11.30	1155.00
2016/03/19 	12:28:32	43.222820	-116.654998	31.60	1151.00
2016/03/19 	12:28:37	43.222460	-116.654693	34.10	1148.00
2016/03/19 	12:28:42	43.222073	-116.654485	32.60	1146.00
2016/03/19 	12:28:47	43.221672	-116.654338	29.70	1145.00
2016/03/19 	12:28:52	43.221365	-116.654180	26.20	1143.00
2016/03/19 	12:28:57	43.221057	-116.654067	22.40	1141.00
2016/03/19 	12:29:02	43.220753	-116.653932	28.10	1139.00
2016/03/19 	12:29:07	43.220358	-116.653697	36.10	1135.00
2016/03/19 	12:29:12	43.219970	-116.653347	36.29	1132.00
2016/03/19 	12:29:17	43.219682	-116.653067	26.80	1130.00
2016/03/19 	12:29:23	43.219257	-116.652690	39.60	1126.00
2016/03/19 	12:29:28	43.218772	-116.652637	31.70	1127.00
2016/03/19 	12:29:33	43.218423	-116.652780	29.50	1126.00
2016/03/19 	12:29:39	43.218135	-116.652815	22.90	1125.00
2016/03/19 	12:29:45	43.217680	-116.652560	37.50	1121.00
2016/03/19 	12:29:50	43.217280	-116.652115	51.70	1118.00
2016/03/19 	12:29:55	43.216718	-116.651797	43.70	1114.00
2016/03/19 	12:30:01	43.216263	-116.651613	19.00	1107.00
2016/03/19 	12:30:07	43.216032	-116.651585	15.60	1108.00
2016/03/19 	12:30:12	43.215822	-116.651593	18.00	1110.00
2016/03/19 	12:30:17	43.215522	-116.651602	31.10	1112.00
2016/03/19 	12:30:22	43.215088	-116.651620	31.80	1114.00
2016/03/19 	12:30:27	43.214740	-116.651632	27.20	1117.00
2016/03/19 	12:30:33	43.214317	-116.651650	26.90	1119.00
2016/03/19 	12:30:38	43.213997	-116.651668	24.00	1120.00
2016/03/19 	12:30:43	43.213715	-116.651638	23.80	1122.00
2016/03/19 	12:30:48	43.213412	-116.651675	25.10	1124.00
2016/03/19 	12:30:53	43.213143	-116.651788	20.20	1126.00
2016/03/19 	12:30:59	43.212890	-116.651873	20.10	1127.00
2016/03/19 	12:31:04	43.212603	-116.651972	24.20	1129.00
2016/03/19 	12:31:10	43.212243	-116.652150	26.50	1131.00
2016/03/19 	12:31:15	43.211940	-116.652342	26.30	1133.00
2016/03/19 	12:31:21	43.211555	-116.652585	29.00	1136.00
2016/03/19 	12:31:27	43.211197	-116.652865	25.20	1139.00
2016/03/19 	12:31:33	43.210850	-116.653157	27.90	1142.00
2016/03/19 	12:31:38	43.210508	-116.653515	33.90	1145.00
2016/03/19 	12:31:43	43.210277	-116.653828	24.60	1148.00
2016/03/19 	12:31:48	43.210078	-116.654122	20.50	1151.00
2016/03/19 	12:31:54	43.209850	-116.654420	23.60	1154.00
2016/03/19 	12:31:59	43.209638	-116.654705	22.40	1156.00
2016/03/19 	12:32:05	43.209400	-116.655027	22.60	1160.00
2016/03/19 	12:32:10	43.209200	-116.655328	25.60	1162.00
2016/03/19 	12:32:15	43.208987	-116.655630	22.60	1165.00
2016/03/19 	12:32:21	43.208758	-116.655680	11.40	1169.00
2016/03/19 	12:32:26	43.208613	-116.655660	13.90	1170.00
2016/03/19 	12:32:31	43.208432	-116.655653	13.00	1170.00
2016/03/19 	12:32:36	43.208298	-116.655645	9.00	1169.00
2016/03/19 	12:32:41	43.208178	-116.655607	12.70	1166.00
2016/03/19 	12:32:46	43.207987	-116.655543	17.89	1162.00
2016/03/19 	12:32:51	43.207785	-116.655478	16.30	1159.00
2016/03/19 	12:32:57	43.207507	-116.655392	19.50	1155.00
2016/03/19 	12:33:02	43.207302	-116.655323	16.00	1152.00
2016/03/19 	12:33:07	43.207070	-116.655238	22.40	1150.00
2016/03/19 	12:33:13	43.206753	-116.655140	18.70	1147.00
2016/03/19 	12:33:18	43.206478	-116.655200	27.30	1144.00
2016/03/19 	12:33:24	43.205860	-116.655482	55.20	1145.00
2016/03/19 	12:33:29	43.205233	-116.655798	41.10	1145.00
2016/03/19 	12:33:35	43.204735	-116.656073	32.60	1144.00
2016/03/19 	12:33:41	43.204275	-116.656323	29.80	1146.00
2016/03/19 	12:33:46	43.203915	-116.656525	31.30	1147.00
2016/03/19 	12:33:51	43.203538	-116.656700	32.90	1151.00
2016/03/19 	12:33:57	43.203128	-116.656912	24.20	1155.00
2016/03/19 	12:34:03	43.202773	-116.657058	21.00	1155.00
2016/03/19 	12:34:08	43.202518	-116.657138	24.00	1153.00
2016/03/19 	12:34:13	43.202213	-116.657268	26.60	1151.00
2016/03/19 	12:34:18	43.201823	-116.657387	34.00	1152.00
2016/03/19 	12:34:23	43.201368	-116.657565	39.10	1153.00
2016/03/19 	12:34:29	43.200880	-116.657745	30.60	1154.00
2016/03/19 	12:34:34	43.200563	-116.657868	21.60	1153.00
2016/03/19 	12:34:39	43.200372	-116.657958	13.20	1153.00
2016/03/19 	12:34:45	43.200292	-116.657983	0.10	1154.00
2016/03/19 	12:34:50	43.200295	-116.657982	0.10	1154.00
2016/03/19 	12:34:55	43.200302	-116.657978	0.10	1154.00
2016/03/19 	12:35:00	43.200305	-116.657975	0.10	1154.00
2016/03/19 	12:35:05	43.200310	-116.657973	0.10	1154.00
2016/03/19 	12:35:10	43.200315	-116.657972	0.10	1154.00
2016/03/19 	12:35:15	43.200318	-116.657970	0.10	1155.00
2016/03/19 	12:35:20	43.200322	-116.657968	0.10	1155.00
2016/03/19 	12:35:25	43.200273	-116.657912	13.10	1155.00
2016/03/19 	12:35:31	43.200048	-116.657758	19.60	1155.00
2016/03/19 	12:35:36	43.199815	-116.657668	18.70	1156.00
2016/03/19 	12:35:41	43.199620	-116.657575	15.60	1157.00
2016/03/19 	12:35:46	43.199392	-116.657437	29.30	1158.00
2016/03/19 	12:35:51	43.198983	-116.657132	43.70	1160.00
2016/03/19 	12:35:56	43.198518	-116.656758	39.70	1161.00
2016/03/19 	12:36:01	43.198127	-116.656500	29.30	1160.00
2016/03/19 	12:36:06	43.197775	-116.656235	36.79	1159.00
2016/03/19 	12:36:11	43.197323	-116.655882	49.50	1156.00
2016/03/19 	12:36:16	43.196720	-116.655465	59.60	1155.00
2016/03/19 	12:36:22	43.196028	-116.655015	34.50	1159.00
2016/03/19 	12:36:27	43.195595	-116.654552	47.70	1162.00
2016/03/19 	12:36:32	43.195113	-116.654252	38.60	1162.00
2016/03/19 	12:36:37	43.194740	-116.653955	29.60	1161.00
2016/03/19 	12:36:42	43.194550	-116.653637	25.50	1159.00
2016/03/19 	12:36:47	43.194242	-116.653275	38.20	1158.00
2016/03/19 	12:36:52	43.193925	-116.652738	41.40	1157.00
2016/03/19 	12:36:57	43.193617	-116.652150	42.40	1157.00
2016/03/19 	12:37:03	43.193247	-116.651552	31.40	1156.00
2016/03/19 	12:37:08	43.192958	-116.651240	29.80	1153.00
2016/03/19 	12:37:13	43.192608	-116.650943	32.50	1149.00
2016/03/19 	12:37:18	43.192325	-116.650667	28.00	1146.00
2016/03/19 	12:37:23	43.192028	-116.650390	25.40	1140.00
2016/03/19	12:37:29	43.191810	-116.649987	27.50	1135.00
2016/03/19 	12:37:34	43.191587	-116.649615	27.30	1129.00
2016/03/19 	12:37:39	43.191402	-116.649245	25.30	1123.00
2016/03/19 	12:37:44	43.191332	-116.648870	25.30	1119.00
2016/03/19 	12:37:49	43.191410	-116.648447	23.30	1116.00
2016/03/19 	12:37:55	43.191365	-116.647990	24.10	1111.00
2016/03/19 	12:38:00	43.191162	-116.647702	24.90	1106.00
2016/03/19 	12:38:06	43.191057	-116.647110	35.79	1107.00
2016/03/19 	12:38:11	43.191110	-116.646558	31.10	1105.00
2016/03/19 	12:38:16	43.191067	-116.646073	26.30	1104.00
2016/03/19 	12:38:22	43.190967	-116.645547	28.70	1102.00
2016/03/19 	12:38:27	43.190798	-116.645118	33.90	1101.00
2016/03/19 	12:38:32	43.190418	-116.644652	38.70	1101.00
2016/03/19 	12:38:37	43.190103	-116.644367	30.90	1102.00
2016/03/19 	12:38:42	43.189692	-116.644453	32.00	1100.00
2016/03/19 	12:38:47	43.189408	-116.644562	15.50	1099.00
2016/03/19 	12:38:52	43.189268	-116.644567	5.00	1101.00
2016/03/19 	12:38:57	43.189262	-116.644567	0.20	1101.00
2016/03/19 	12:39:02	43.189263	-116.644570	0.10	1101.00
2016/03/19 	12:39:07	43.189273	-116.644572	0.10	1102.00
2016/03/19 	12:39:12	43.189278	-116.644572	0.20	1102.00
2016/03/19 	12:39:17	43.189288	-116.644572	0.20	1103.00
2016/03/19 	12:39:22	43.189293	-116.644572	0.10	1104.00
2016/03/19 	12:39:27	43.189297	-116.644573	0.10	1105.00
2016/03/19 	12:39:32	43.189293	-116.644573	0.10	1104.00
2016/03/19 	12:39:37	43.189293	-116.644573	0.10	1104.00
2016/03/19 	12:39:42	43.189297	-116.644577	0.10	1104.00
2016/03/19 	12:39:47	43.189242	-116.644590	11.50	1104.00
2016/03/19 	12:39:52	43.189098	-116.644778	17.20	1104.00
2016/03/19 	12:39:57	43.188950	-116.645018	18.60	1105.00
2016/03/19 	12:40:02	43.188783	-116.645277	21.80	1106.00
2016/03/19 	12:40:07	43.188488	-116.645788	56.60	1109.00
2016/03/19 	12:40:12	43.188057	-116.646542	49.40	1113.00
2016/03/19 	12:40:17	43.187712	-116.647090	37.10	1116.00
2016/03/19 	12:40:22	43.187375	-116.647608	46.00	1118.00
2016/03/19 	12:40:27	43.187000	-116.648253	49.40	1121.00
2016/03/19 	12:40:32	43.186612	-116.648940	49.70	1124.00
2016/03/19 	12:40:37	43.186252	-116.649593	47.50	1126.00
2016/03/19 	12:40:42	43.185888	-116.650237	47.70	1129.00
2016/03/19 	12:40:47	43.185538	-116.650880	44.50	1131.00
2016/03/19 	12:40:52	43.185225	-116.651522	46.20	1135.00
2016/03/19 	12:40:57	43.184902	-116.652168	44.70	1136.00
2016/03/19 	12:41:02	43.184625	-116.652840	45.00	1140.00
2016/03/19 	12:41:07	43.184345	-116.653525	44.30	1140.00
2016/03/19 	12:41:12	43.184055	-116.654155	42.60	1142.00
2016/03/19 	12:41:17	43.183792	-116.654743	36.79	1144.00
2016/03/19 	12:41:22	43.183580	-116.655255	33.00	1146.00
2016/03/19 	12:41:27	43.183357	-116.655738	33.60	1148.00
2016/03/19 	12:41:32	43.183178	-116.656135	18.00	1150.00
2016/03/19 	12:41:37	43.183052	-116.656368	20.80	1152.00
2016/03/19 	12:41:42	43.182838	-116.656622	19.60	1153.00
2016/03/19 	12:41:47	43.182632	-116.656803	21.40	1155.00
2016/03/19 	12:41:52	43.182377	-116.656913	20.70	1157.00
2016/03/19 	12:41:57	43.182133	-116.657033	21.60	1159.00
2016/03/19 	12:42:02	43.181903	-116.657193	19.50	1161.00
2016/03/19 	12:42:07	43.181707	-116.657348	18.10	1163.00
2016/03/19 	12:42:12	43.181508	-116.657452	17.39	1164.00
2016/03/19 	12:42:17	43.181357	-116.657500	8.00	1165.00
2016/03/19 	12:42:22	43.181193	-116.657528	17.39	1165.00
2016/03/19 	12:42:28	43.181020	-116.657553	13.20	1165.00
2016/03/19 	12:42:33	43.180805	-116.657592	19.70	1166.00
2016/03/19 	12:42:38	43.180565	-116.657673	19.30	1167.00
2016/03/19 	12:42:43	43.180353	-116.657738	18.60	1168.00
2016/03/19 	12:42:48	43.180058	-116.657832	27.10	1171.00
2016/03/19 	12:42:53	43.179715	-116.657965	26.90	1176.00
2016/03/19 	12:42:58	43.179398	-116.658010	20.50	1183.00
2016/03/19 	12:43:03	43.179190	-116.658168	21.30	1186.00
2016/03/19 	12:43:08	43.178907	-116.658450	33.40	1190.00
2016/03/19 	12:43:13	43.178622	-116.658767	27.50	1194.00
